"","year","committed_to","stars","state_province","county_name"
"6916",2010,"Cincinnati",3,"OH","Lorain"
"6917",2010,"Cincinnati",3,"OH","Hamilton"
"6918",2010,"Cincinnati",3,"OH","Hamilton"
"6919",2010,"Cincinnati",3,"IN","Marion"
"6920",2010,"Cincinnati",3,"OH","Marion"
"6921",2010,"Cincinnati",3,"MI","Muskegon"
"6922",2010,"Cincinnati",3,"OH","Mercer"
"6923",2010,"Cincinnati",3,"OH","Hamilton"
"6924",2010,"Cincinnati",3,"FL","Miami-Dade"
"6925",2010,"Cincinnati",3,"FL","Broward"
"6926",2010,"Cincinnati",3,"FL","Broward"
"6927",2010,"Cincinnati",3,"OH","Hamilton"
"6928",2010,"Cincinnati",3,"OH","Hamilton"
"6929",2010,"Cincinnati",2,"FL","Miami-Dade"
"6930",2010,"Cincinnati",2,"MI","Oakland"
"6931",2010,"Cincinnati",2,"OH","Butler"
"6932",2011,"Cincinnati",4,"PA","Dauphin"
"6933",2011,"Cincinnati",3,"IN","Marion"
"6934",2011,"Cincinnati",3,"OH","Cuyahoga"
"6935",2011,"Cincinnati",3,"OH","Butler"
"6936",2011,"Cincinnati",3,"OH","Hamilton"
"6937",2011,"Cincinnati",3,"FL","Hillsborough"
"6938",2011,"Cincinnati",3,"OH","Hamilton"
"6939",2011,"Cincinnati",3,"GA","Fayette"
"6940",2011,"Cincinnati",3,"CA","San Diego"
"6941",2011,"Cincinnati",3,"OH","Hamilton"
"6942",2011,"Cincinnati",3,"GA","Gwinnett"
"6943",2011,"Cincinnati",3,"FL","Miami-Dade"
"6944",2011,"Cincinnati",3,"OH","Lake"
"6945",2011,"Cincinnati",3,"GA","Fulton"
"6946",2011,"Cincinnati",3,"FL","Orange"
"6947",2011,"Cincinnati",3,"MI","Kent"
"6948",2011,"Cincinnati",3,"GA","Gwinnett"
"6949",2011,"Cincinnati",2,"OH","Mahoning"
"6950",2011,"Cincinnati",2,"FL","Hillsborough"
"6951",2011,"Cincinnati",2,"FL","Miami-Dade"
"6952",2012,"Cincinnati",3,"FL","Hillsborough"
"6953",2012,"Cincinnati",3,"OH","Miami"
"6954",2012,"Cincinnati",3,"IN","Marion"
"6955",2012,"Cincinnati",3,"FL","Volusia"
"6956",2012,"Cincinnati",3,"FL","Seminole"
"6957",2012,"Cincinnati",3,"OH","Hamilton"
"6958",2012,"Cincinnati",3,"IN","Marion"
"6959",2012,"Cincinnati",3,"TN","Shelby"
"6960",2012,"Cincinnati",3,"OH","Summit"
"6961",2012,"Cincinnati",3,"OH","Cuyahoga"
"6962",2012,"Cincinnati",3,"IN","Marion"
"6963",2012,"Cincinnati",3,"OH","Hamilton"
"6964",2012,"Cincinnati",3,"OH","Cuyahoga"
"6965",2012,"Cincinnati",3,"MI","Oakland"
"6966",2012,"Cincinnati",3,"OH","Hamilton"
"6967",2012,"Cincinnati",3,"OH","Hamilton"
"6968",2012,"Cincinnati",3,"PA","Allegheny"
"6969",2012,"Cincinnati",3,"IN","Marion"
"6970",2012,"Cincinnati",3,"FL","Miami-Dade"
"6971",2012,"Cincinnati",3,"IN","Marion"
"6972",2012,"Cincinnati",3,"KY","Campbell"
"6973",2012,"Cincinnati",3,"OH","Butler"
"6974",2012,"Cincinnati",3,"OH","Butler"
"6975",2012,"Cincinnati",3,"FL","Duval"
"6976",2012,"Cincinnati",3,"TN","Shelby"
"6977",2012,"Cincinnati",3,"FL","Miami-Dade"
"6978",2012,"Cincinnati",3,"FL","Miami-Dade"
"6979",2012,"Cincinnati",2,"OH","Hamilton"
"6980",2012,"Cincinnati",2,"IL","DuPage"
"6981",2013,"Cincinnati",4,"FL","Hillsborough"
"6982",2013,"Cincinnati",3,"FL","Collier"
"6983",2013,"Cincinnati",3,"OH","Hamilton"
"6984",2013,"Cincinnati",3,"FL","Broward"
"6985",2013,"Cincinnati",3,"OH","Montgomery"
"6986",2013,"Cincinnati",3,"VA","Danville"
"6987",2013,"Cincinnati",3,"AL","Shelby"
"6988",2013,"Cincinnati",3,"OH","Butler"
"6989",2013,"Cincinnati",3,"TN","Rutherford"
"6990",2013,"Cincinnati",3,"FL","Broward"
"6991",2013,"Cincinnati",2,"VA","Hampton"
"6992",2013,"Cincinnati",2,"FL","Miami-Dade"
"6993",2014,"Cincinnati",3,"GA","Gwinnett"
"6994",2014,"Cincinnati",3,"OH","Lucas"
"6995",2014,"Cincinnati",3,"OH","Cuyahoga"
"6996",2014,"Cincinnati",3,"FL","Miami-Dade"
"6997",2014,"Cincinnati",3,"FL","Broward"
"6998",2014,"Cincinnati",3,"OH","Cuyahoga"
"6999",2014,"Cincinnati",3,"OH","Delaware"
"7000",2014,"Cincinnati",3,"AL","Jefferson"
"7001",2014,"Cincinnati",3,"FL","Orange"
"7002",2014,"Cincinnati",3,"OH","Hamilton"
"7003",2014,"Cincinnati",3,"OH","Montgomery"
"7004",2014,"Cincinnati",3,"OH","Lucas"
"7005",2014,"Cincinnati",2,"FL","Broward"
"7006",2014,"Cincinnati",2,"IN","St. Joseph"
"7007",2014,"Cincinnati",2,"FL","Orange"
"7008",2014,"Cincinnati",2,"KY","Jefferson"
"7009",2014,"Cincinnati",2,"FL","Broward"
"7010",2014,"Cincinnati",2,"TX","Smith"
"7011",2014,"Cincinnati",2,"FL","Broward"
"7012",2015,"Cincinnati",3,"AR","Cross"
"7013",2015,"Cincinnati",3,"FL","Broward"
"7014",2015,"Cincinnati",3,"OH","Cuyahoga"
"7015",2015,"Cincinnati",3,"MI","Oakland"
"7016",2015,"Cincinnati",3,"OH","Cuyahoga"
"7017",2015,"Cincinnati",3,"IN","Hendricks"
"7018",2015,"Cincinnati",3,"VA","Danville"
"7019",2015,"Cincinnati",3,"OH","Darke"
"7020",2015,"Cincinnati",3,"OH","Hamilton"
"7021",2015,"Cincinnati",3,"VA","Fairfax"
"7022",2015,"Cincinnati",3,"IN","Marion"
"7023",2015,"Cincinnati",3,"FL","Lee"
"7024",2015,"Cincinnati",3,"FL","Miami-Dade"
"7025",2015,"Cincinnati",3,"OH","Cuyahoga"
"7026",2015,"Cincinnati",3,"GA","Harris"
"7027",2015,"Cincinnati",2,"CA","Sacramento"
"7028",2015,"Cincinnati",2,"FL","Hillsborough"
"7029",2015,"Cincinnati",2,"FL","Alachua"
"7030",2016,"Cincinnati",3,"FL","Manatee"
"7031",2016,"Cincinnati",3,"GA","Hall"
"7032",2016,"Cincinnati",3,"FL","Miami-Dade"
"7033",2016,"Cincinnati",3,"IN","Marion"
"7034",2016,"Cincinnati",3,"GA","DeKalb"
"7035",2016,"Cincinnati",3,"OH","Cuyahoga"
"7036",2016,"Cincinnati",3,"OH","Warren"
"7037",2016,"Cincinnati",3,"MI","Washtenaw"
"7038",2016,"Cincinnati",3,"FL","Broward"
"7039",2016,"Cincinnati",3,"FL","Miami-Dade"
"7040",2016,"Cincinnati",3,"FL","Hendry"
"7041",2016,"Cincinnati",3,"GA","DeKalb"
"7042",2016,"Cincinnati",3,"MI","Wayne"
"7043",2016,"Cincinnati",3,"AL","Jefferson"
"7044",2016,"Cincinnati",3,"OH","Lorain"
"7045",2016,"Cincinnati",2,"GA","Cobb"
"7046",2016,"Cincinnati",2,"VA","Danville"
"7047",2017,"Cincinnati",3,"IN","Hamilton"
"7048",2017,"Cincinnati",3,"OH","Lucas"
"7049",2017,"Cincinnati",3,"OH","Hamilton"
"7050",2017,"Cincinnati",3,"TN","Davidson"
"7051",2017,"Cincinnati",3,"GA","Fayette"
"7052",2017,"Cincinnati",3,"GA","Fayette"
"7053",2017,"Cincinnati",3,"GA","Henry"
"7054",2017,"Cincinnati",3,"OH","Cuyahoga"
"7055",2017,"Cincinnati",3,"MI","Oakland"
"7056",2017,"Cincinnati",3,"OH","Hamilton"
"7057",2017,"Cincinnati",3,"PA","Allegheny"
"7058",2017,"Cincinnati",3,"IN","Marion"
"7059",2017,"Cincinnati",3,"OH","Cuyahoga"
"7060",2017,"Cincinnati",3,"OH","Montgomery"
"7061",2017,"Cincinnati",3,"OH","Stark"
"7062",2017,"Cincinnati",3,"FL","Pinellas"
"7063",2017,"Cincinnati",3,"OH","Franklin"
"7064",2017,"Cincinnati",3,"OH","Summit"
"7065",2017,"Cincinnati",2,"AL","Talladega"
"7066",2017,"Cincinnati",2,"OH","Butler"
"7067",2018,"Cincinnati",4,"OH","Clark"
"7068",2018,"Cincinnati",3,"OH","Montgomery"
"7069",2018,"Cincinnati",3,"OH","Hamilton"
"7070",2018,"Cincinnati",3,"OH","Butler"
"7071",2018,"Cincinnati",3,"OH","Greene"
"7072",2018,"Cincinnati",3,"IL","Cook"
"7073",2018,"Cincinnati",3,"GA","Clinch"
"7074",2018,"Cincinnati",3,"FL","Duval"
"7075",2018,"Cincinnati",3,"OH","Summit"
"7076",2018,"Cincinnati",3,"OH","Warren"
"7077",2018,"Cincinnati",3,"IL","DuPage"
"7078",2018,"Cincinnati",3,"FL","Broward"
"7079",2018,"Cincinnati",3,"OH","Franklin"
"7080",2018,"Cincinnati",3,"OH","Hamilton"
"7081",2018,"Cincinnati",3,"OH","Cuyahoga"
"7082",2018,"Cincinnati",3,"IL","Wabash"
"7083",2018,"Cincinnati",3,"OH","Hamilton"
"7084",2018,"Cincinnati",3,"IL","Cook"
"7085",2018,"Cincinnati",3,"OH","Fairfield"
"7086",2018,"Cincinnati",3,"OH","Wood"
"7087",2018,"Cincinnati",1,"OH","Hamilton"
"7088",2019,"Cincinnati",3,"KY","Fayette"
"7089",2019,"Cincinnati",3,"OH","Montgomery"
"7090",2019,"Cincinnati",3,"OH","Montgomery"
"7091",2019,"Cincinnati",3,"IL","Cook"
"7092",2019,"Cincinnati",3,"OH","Franklin"
"7093",2019,"Cincinnati",3,"OH","Franklin"
"7094",2019,"Cincinnati",3,"IL","Cook"
"7095",2019,"Cincinnati",3,"OH","Summit"
"7096",2019,"Cincinnati",3,"KY","Jefferson"
"7097",2019,"Cincinnati",3,"IN","Vanderburgh"
"7098",2019,"Cincinnati",3,"FL","Pasco"
"7099",2019,"Cincinnati",3,"MI","Wayne"
"7100",2019,"Cincinnati",3,"IL","Cook"
"7101",2019,"Cincinnati",3,"OH","Hamilton"
"7102",2019,"Cincinnati",3,"OH","Hamilton"
"7103",2020,"Cincinnati",4,"OH","Hamilton"
"7104",2020,"Cincinnati",4,"OH","Hamilton"
"7105",2020,"Cincinnati",4,"IL","Cook"
"7106",2020,"Cincinnati",3,"OH","Montgomery"
"7107",2020,"Cincinnati",3,"TN","Rutherford"
"7108",2020,"Cincinnati",3,"OH","Cuyahoga"
"7109",2020,"Cincinnati",3,"FL","Columbia"
"7110",2020,"Cincinnati",3,"OH","Fairfield"
"7111",2020,"Cincinnati",3,"GA","Catoosa"
"7112",2020,"Cincinnati",3,"OH","Summit"
"7113",2020,"Cincinnati",3,"MI","Wayne"
"7114",2020,"Cincinnati",3,"OH","Greene"
"7115",2020,"Cincinnati",3,"OH","Hamilton"
"7116",2020,"Cincinnati",3,"IL","Will"
"7117",2020,"Cincinnati",3,"OH","Lucas"
"7118",2020,"Cincinnati",3,"IL","Will"
"7119",2020,"Cincinnati",3,"FL","Polk"
"7120",2020,"Cincinnati",3,"OH","Summit"
"7121",2020,"Cincinnati",3,"GA","Thomas"
"7122",2020,"Cincinnati",3,"MD","Montgomery"
"7123",2000,"Clemson",4,"SC","Colleton"
"7124",2002,"Clemson",4,"SC","Kershaw"
"7125",2002,"Clemson",4,"GA","DeKalb"
"7126",2002,"Clemson",4,"KY","Daviess"
"7127",2002,"Clemson",3,"GA","Rockdale"
"7128",2002,"Clemson",3,"SC","Dorchester"
"7129",2002,"Clemson",3,"GA","Gwinnett"
"7130",2002,"Clemson",3,"GA","Houston"
"7131",2002,"Clemson",3,"SC","Dillon"
"7132",2002,"Clemson",3,"FL","Orange"
"7133",2002,"Clemson",3,"SC","Aiken"
"7134",2002,"Clemson",3,"GA","Gwinnett"
"7135",2002,"Clemson",3,"OH","Lawrence"
"7136",2002,"Clemson",3,"GA","Spalding"
"7137",2002,"Clemson",3,"FL","Clay"
"7138",2002,"Clemson",2,"FL","Collier"
"7139",2002,"Clemson",2,"NC","Cabarrus"
"7140",2002,"Clemson",2,"GA","Fulton"
"7141",2002,"Clemson",2,"GA","Richmond"
"7142",2003,"Clemson",4,"SC","Sumter"
"7143",2003,"Clemson",3,"SC","Greenwood"
"7144",2003,"Clemson",3,"SC","Pickens"
"7145",2003,"Clemson",3,"NC","Burke"
"7146",2003,"Clemson",3,"NC","Hoke"
"7147",2003,"Clemson",3,"GA","Gwinnett"
"7148",2003,"Clemson",3,"SC","Richland"
"7149",2003,"Clemson",3,"TX","Collin"
"7150",2003,"Clemson",3,"NC","Guilford"
"7151",2003,"Clemson",3,"GA","Carroll"
"7152",2003,"Clemson",3,"SC","Greenville"
"7153",2003,"Clemson",3,"FL","Miami-Dade"
"7154",2003,"Clemson",3,"LA","Orleans"
"7155",2003,"Clemson",2,"GA","Rockdale"
"7156",2003,"Clemson",2,"GA","Fulton"
"7157",2004,"Clemson",4,"SC","Greenville"
"7158",2004,"Clemson",3,"AL","Jefferson"
"7159",2004,"Clemson",3,"SC","Richland"
"7160",2004,"Clemson",3,"GA","Cherokee"
"7161",2004,"Clemson",3,"SC","Darlington"
"7162",2004,"Clemson",3,"FL","Madison"
"7163",2004,"Clemson",3,"FL","DeSoto"
"7164",2004,"Clemson",3,"GA","Grady"
"7165",2004,"Clemson",3,"GA","Cobb"
"7166",2004,"Clemson",3,"SC","Charleston"
"7167",2004,"Clemson",3,"VA","Henrico"
"7168",2004,"Clemson",3,"SC","Florence"
"7169",2004,"Clemson",2,"AL","Lee"
"7170",2004,"Clemson",2,"FL","Duval"
"7171",2004,"Clemson",2,"SC","Union"
"7172",2004,"Clemson",2,"FL","Seminole"
"7173",2004,"Clemson",2,"SC","Allendale"
"7174",2004,"Clemson",2,"FL","Miami-Dade"
"7175",2004,"Clemson",2,"SC","Greenville"
"7176",2005,"Clemson",4,"GA","Fulton"
"7177",2005,"Clemson",4,"SC","Marlboro"
"7178",2005,"Clemson",4,"SC","Greenville"
"7179",2005,"Clemson",4,"GA","Twiggs"
"7180",2005,"Clemson",4,"SC","Clarendon"
"7181",2005,"Clemson",4,"FL","Miami-Dade"
"7182",2005,"Clemson",3,"SC","Anderson"
"7183",2005,"Clemson",3,"SC","Kershaw"
"7184",2005,"Clemson",3,"FL","Leon"
"7185",2005,"Clemson",3,"GA","Fulton"
"7186",2005,"Clemson",3,"FL","Duval"
"7187",2005,"Clemson",3,"SC","Marion"
"7188",2005,"Clemson",3,"SC","Berkeley"
"7189",2005,"Clemson",3,"AL","Jefferson"
"7190",2005,"Clemson",3,"FL","Miami-Dade"
"7191",2005,"Clemson",3,"SC","Chesterfield"
"7192",2005,"Clemson",3,"FL","Leon"
"7193",2005,"Clemson",3,"AL","Lee"
"7194",2005,"Clemson",3,"GA","Cobb"
"7195",2005,"Clemson",3,"AL","Jefferson"
"7196",2005,"Clemson",2,"NC","Moore"
"7197",2006,"Clemson",5,"FL","Orange"
"7198",2006,"Clemson",5,"SC","Bamberg"
"7199",2006,"Clemson",4,"FL","Leon"
"7200",2006,"Clemson",4,"IL","Grundy"
"7201",2006,"Clemson",4,"SC","Charleston"
"7202",2006,"Clemson",3,"SC","Fairfield"
"7203",2006,"Clemson",3,"NC","Buncombe"
"7204",2006,"Clemson",3,"SC","Orangeburg"
"7205",2006,"Clemson",3,"FL","Orange"
"7206",2006,"Clemson",3,"SC","Greenville"
"7207",2006,"Clemson",3,"SC","Greenville"
"7208",2006,"Clemson",3,"GA","Twiggs"
"7209",2006,"Clemson",3,"AL","Tuscaloosa"
"7210",2006,"Clemson",3,"FL","Broward"
"7211",2006,"Clemson",3,"FL","Volusia"
"7212",2006,"Clemson",2,"GA","Gwinnett"
"7213",2007,"Clemson",4,"SC","Spartanburg"
"7214",2007,"Clemson",4,"NC","Guilford"
"7215",2007,"Clemson",4,"SC","Florence"
"7216",2007,"Clemson",4,"NC","Wilkes"
"7217",2007,"Clemson",3,"SC","Pickens"
"7218",2007,"Clemson",3,"VA","Pittsylvania"
"7219",2007,"Clemson",3,"SC","Richland"
"7220",2007,"Clemson",3,"SC","Spartanburg"
"7221",2007,"Clemson",3,"SC","Spartanburg"
"7222",2007,"Clemson",3,"NC","Mecklenburg"
"7223",2007,"Clemson",3,"GA","Camden"
"7224",2007,"Clemson",3,"VA","Charlottesville"
"7225",2007,"Clemson",3,"SC","Greenville"
"7226",2007,"Clemson",3,"AL","Jefferson"
"7227",2007,"Clemson",3,"AL","Jefferson"
"7228",2007,"Clemson",3,"AL","Jefferson"
"7229",2007,"Clemson",3,"SC","Spartanburg"
"7230",2007,"Clemson",3,"AL","Mobile"
"7231",2007,"Clemson",3,"VA","Richmond"
"7232",2007,"Clemson",2,"TN","Sullivan"
"7233",2008,"Clemson",5,"SC","Bamberg"
"7234",2008,"Clemson",4,"FL","Duval"
"7235",2008,"Clemson",4,"GA","Thomas"
"7236",2008,"Clemson",4,"AL","Calhoun"
"7237",2008,"Clemson",4,"NC","Mecklenburg"
"7238",2008,"Clemson",4,"SC","Berkeley"
"7239",2008,"Clemson",4,"NC","Cumberland"
"7240",2008,"Clemson",4,"FL","Duval"
"7241",2008,"Clemson",4,"FL","Duval"
"7242",2008,"Clemson",4,"SC","Richland"
"7243",2008,"Clemson",4,"SC","Richland"
"7244",2008,"Clemson",4,"SC","Lexington"
"7245",2008,"Clemson",3,"FL","Broward"
"7246",2008,"Clemson",3,"FL","Okaloosa"
"7247",2008,"Clemson",3,"SC","Charleston"
"7248",2008,"Clemson",3,"FL","Broward"
"7249",2008,"Clemson",3,"SC","Chesterfield"
"7250",2008,"Clemson",3,"SC","Horry"
"7251",2008,"Clemson",3,"GA","Oconee"
"7252",2008,"Clemson",3,"FL","Duval"
"7253",2008,"Clemson",3,"GA","Gwinnett"
"7254",2008,"Clemson",2,"FL","Duval"
"7255",2009,"Clemson",5,"VA","Hampton"
"7256",2009,"Clemson",4,"SC","Florence"
"7257",2009,"Clemson",4,"MN","Hennepin"
"7258",2009,"Clemson",4,"SC","Greenville"
"7259",2009,"Clemson",4,"SC","Sumter"
"7260",2009,"Clemson",4,"SC","Spartanburg"
"7261",2009,"Clemson",3,"GA","Baldwin"
"7262",2009,"Clemson",3,"SC","Dillon"
"7263",2009,"Clemson",3,"NC","Burke"
"7264",2009,"Clemson",3,"NC","Mecklenburg"
"7265",2009,"Clemson",3,"GA","Baldwin"
"7266",2009,"Clemson",3,"AL","Etowah"
"7267",2010,"Clemson",4,"SC","Anderson"
"7268",2010,"Clemson",4,"SC","Pickens"
"7269",2010,"Clemson",4,"GA","Rockdale"
"7270",2010,"Clemson",4,"GA","Fulton"
"7271",2010,"Clemson",3,"GA","Muscogee"
"7272",2010,"Clemson",3,"FL","Duval"
"7273",2010,"Clemson",3,"SC","Allendale"
"7274",2010,"Clemson",3,"GA","Cherokee"
"7275",2010,"Clemson",3,"AL","Cherokee"
"7276",2010,"Clemson",3,"SC","Cherokee"
"7277",2010,"Clemson",3,"AL","Talladega"
"7278",2010,"Clemson",3,"GA","Bartow"
"7279",2010,"Clemson",3,"SC","Chester"
"7280",2010,"Clemson",3,"SC","Cherokee"
"7281",2010,"Clemson",3,"AL","Etowah"
"7282",2010,"Clemson",3,"SC","Anderson"
"7283",2010,"Clemson",3,"SC","Beaufort"
"7284",2010,"Clemson",3,"NC","Anson"
"7285",2010,"Clemson",3,"GA","Fulton"
"7286",2010,"Clemson",2,"DE","New Castle"
"7287",2010,"Clemson",2,"TN","Davidson"
"7288",2010,"Clemson",2,"GA","Bartow"
"7289",2011,"Clemson",5,"FL","Lee"
"7290",2011,"Clemson",5,"NC","Anson"
"7291",2011,"Clemson",4,"SC","Spartanburg"
"7292",2011,"Clemson",4,"FL","Charlotte"
"7293",2011,"Clemson",4,"SC","Marlboro"
"7294",2011,"Clemson",4,"NC","Cumberland"
"7295",2011,"Clemson",3,"FL","Volusia"
"7296",2011,"Clemson",3,"AL","Cullman"
"7297",2011,"Clemson",3,"NC","Columbus"
"7298",2011,"Clemson",3,"SC","Chester"
"7299",2011,"Clemson",3,"SC","Anderson"
"7300",2011,"Clemson",3,"SC","Pickens"
"7301",2011,"Clemson",3,"SC","Greenville"
"7302",2011,"Clemson",3,"SC","York"
"7303",2011,"Clemson",3,"OH","Franklin"
"7304",2011,"Clemson",3,"SC","Greenville"
"7305",2011,"Clemson",3,"SC","Darlington"
"7306",2011,"Clemson",3,"GA","Rockdale"
"7307",2011,"Clemson",3,"GA","Fulton"
"7308",2011,"Clemson",3,"SC","Georgetown"
"7309",2011,"Clemson",3,"SC","Spartanburg"
"7310",2011,"Clemson",3,"NC","Mecklenburg"
"7311",2011,"Clemson",3,"SC","Charleston"
"7312",2011,"Clemson",2,"NC","Mecklenburg"
"7313",2012,"Clemson",4,"NC","Rutherford"
"7314",2012,"Clemson",4,"NC","Mecklenburg"
"7315",2012,"Clemson",4,"FL","Leon"
"7316",2012,"Clemson",4,"NY","Erie"
"7317",2012,"Clemson",4,"AR","Craighead"
"7318",2012,"Clemson",4,"SC","Aiken"
"7319",2012,"Clemson",4,"SC","Bamberg"
"7320",2012,"Clemson",4,"SC","Allendale"
"7321",2012,"Clemson",4,"SC","Pickens"
"7322",2012,"Clemson",4,"NC","Guilford"
"7323",2012,"Clemson",3,"TN","Blount"
"7324",2012,"Clemson",3,"SC","Aiken"
"7325",2012,"Clemson",3,"SC","Spartanburg"
"7326",2012,"Clemson",3,"NC","Cabarrus"
"7327",2012,"Clemson",3,"SC","Greenwood"
"7328",2012,"Clemson",3,"SC","York"
"7329",2012,"Clemson",3,"SC","Berkeley"
"7330",2013,"Clemson",5,"FL","Collier"
"7331",2013,"Clemson",4,"MD","Montgomery"
"7332",2013,"Clemson",4,"NC","Richmond"
"7333",2013,"Clemson",4,"GA","Elbert"
"7334",2013,"Clemson",4,"SC","Anderson"
"7335",2013,"Clemson",4,"FL","Lee"
"7336",2013,"Clemson",4,"SC","Orangeburg"
"7337",2013,"Clemson",4,"HI","Honolulu"
"7338",2013,"Clemson",4,"NY","Kings"
"7339",2013,"Clemson",4,"GA","Walton"
"7340",2013,"Clemson",3,"GA","Gwinnett"
"7341",2013,"Clemson",3,"FL","Broward"
"7342",2013,"Clemson",3,"FL","Santa Rosa"
"7343",2013,"Clemson",3,"NC","Cleveland"
"7344",2013,"Clemson",3,"NC","Durham"
"7345",2013,"Clemson",3,"GA","Coffee"
"7346",2013,"Clemson",3,"SC","Orangeburg"
"7347",2013,"Clemson",3,"AL","Talladega"
"7348",2013,"Clemson",3,"SC","Richland"
"7349",2013,"Clemson",3,"SC","Pickens"
"7350",2013,"Clemson",2,"GA","Walton"
"7351",2014,"Clemson",4,"GA","Hall"
"7352",2014,"Clemson",4,"FL","Pinellas"
"7353",2014,"Clemson",4,"NC","Durham"
"7354",2014,"Clemson",4,"GA","Gwinnett"
"7355",2014,"Clemson",4,"GA","Fayette"
"7356",2014,"Clemson",4,"GA","Thomas"
"7357",2014,"Clemson",4,"SC","Richland"
"7358",2014,"Clemson",4,"FL","Broward"
"7359",2014,"Clemson",4,"GA","Chatham"
"7360",2014,"Clemson",4,"NC","Guilford"
"7361",2014,"Clemson",3,"SC","Pickens"
"7362",2014,"Clemson",3,"MD","Frederick"
"7363",2014,"Clemson",3,"SC","Anderson"
"7364",2014,"Clemson",3,"NC","Cumberland"
"7365",2014,"Clemson",3,"SC","Pickens"
"7366",2014,"Clemson",3,"SC","Barnwell"
"7367",2014,"Clemson",3,"SC","Florence"
"7368",2014,"Clemson",3,"NC","Brunswick"
"7369",2014,"Clemson",2,"SC","Richland"
"7370",2015,"Clemson",5,"FL","Hillsborough"
"7371",2015,"Clemson",5,"GA","Gwinnett"
"7372",2015,"Clemson",4,"FL","Hillsborough"
"7373",2015,"Clemson",4,"SC","Orangeburg"
"7374",2015,"Clemson",4,"NC","Mecklenburg"
"7375",2015,"Clemson",4,"VA","Richmond"
"7376",2015,"Clemson",4,"FL","Hillsborough"
"7377",2015,"Clemson",4,"FL","Orange"
"7378",2015,"Clemson",4,"GA","Thomas"
"7379",2015,"Clemson",4,"VA","Loudoun"
"7380",2015,"Clemson",4,"NC","Mecklenburg"
"7381",2015,"Clemson",3,"SC","Spartanburg"
"7382",2015,"Clemson",3,"SC","Anderson"
"7383",2015,"Clemson",3,"SC","Greenwood"
"7384",2015,"Clemson",3,"GA","DeKalb"
"7385",2015,"Clemson",3,"NC","Johnston"
"7386",2015,"Clemson",3,"GA","Richmond"
"7387",2015,"Clemson",3,"NC","Gaston"
"7388",2015,"Clemson",3,"FL","Orange"
"7389",2015,"Clemson",3,"SC","Greenwood"
"7390",2015,"Clemson",3,"SC","Bamberg"
"7391",2015,"Clemson",3,"SC","Richland"
"7392",2015,"Clemson",3,"SC","Pickens"
"7393",2015,"Clemson",2,"SC","Pickens"
"7394",2015,"Clemson",2,"SC","Pickens"
"7395",2016,"Clemson",5,"NC","Wake"
"7396",2016,"Clemson",4,"SC","Spartanburg"
"7397",2016,"Clemson",4,"GA","Fulton"
"7398",2016,"Clemson",4,"FL","Broward"
"7399",2016,"Clemson",4,"FL","Manatee"
"7400",2016,"Clemson",4,"KS","Sedgwick"
"7401",2016,"Clemson",4,"SC","Charleston"
"7402",2016,"Clemson",4,"NC","Pitt"
"7403",2016,"Clemson",4,"NC","Guilford"
"7404",2016,"Clemson",4,"FL","Hillsborough"
"7405",2016,"Clemson",4,"GA","Clayton"
"7406",2016,"Clemson",4,"NC","Moore"
"7407",2016,"Clemson",3,"KS","Johnson"
"7408",2016,"Clemson",3,"GA","Cobb"
"7409",2016,"Clemson",3,"TX","Denton"
"7410",2016,"Clemson",3,"GA","Coweta"
"7411",2016,"Clemson",3,"VA","Henrico"
"7412",2016,"Clemson",3,"SC","Pickens"
"7413",2016,"Clemson",2,"LA","Orleans"
"7414",2017,"Clemson",5,"TN","Anderson"
"7415",2017,"Clemson",5,"IN","Hendricks"
"7416",2017,"Clemson",4,"GA","Fulton"
"7417",2017,"Clemson",4,"TN","Knox"
"7418",2017,"Clemson",4,"NC","Cleveland"
"7419",2017,"Clemson",4,"VA","Virginia Beach"
"7420",2017,"Clemson",4,"GA","Fulton"
"7421",2017,"Clemson",4,"LA","Jefferson Davis"
"7422",2017,"Clemson",4,"OH","Hamilton"
"7423",2017,"Clemson",4,"SC","York"
"7424",2017,"Clemson",3,"GA","Walton"
"7425",2017,"Clemson",3,"NJ","Mercer"
"7426",2017,"Clemson",3,"GA","Gordon"
"7427",2018,"Clemson",5,"GA","Bartow"
"7428",2018,"Clemson",5,"FL","Manatee"
"7429",2018,"Clemson",5,"NC","Forsyth"
"7430",2018,"Clemson",5,"OH","Butler"
"7431",2018,"Clemson",5,"SC","York"
"7432",2018,"Clemson",4,"AL","Russell"
"7433",2018,"Clemson",4,"GA","Gwinnett"
"7434",2018,"Clemson",4,"SC","Chester"
"7435",2018,"Clemson",4,"GA","Gwinnett"
"7436",2018,"Clemson",4,"FL","Manatee"
"7437",2018,"Clemson",4,"GA","Taylor"
"7438",2018,"Clemson",3,"SC","Pickens"
"7439",2018,"Clemson",3,"GA","Newton"
"7440",2018,"Clemson",3,"SC","Spartanburg"
"7441",2018,"Clemson",3,"SC","Oconee"
"7442",2018,"Clemson",3,"SC","York"
"7443",2019,"Clemson",5,"GA","Gwinnett"
"7444",2019,"Clemson",4,"FL","Miami-Dade"
"7445",2019,"Clemson",4,"CA","Sacramento"
"7446",2019,"Clemson",4,"FL","Hillsborough"
"7447",2019,"Clemson",4,"VA","Norfolk"
"7448",2019,"Clemson",4,"FL","Orange"
"7449",2019,"Clemson",4,"GA","Fulton"
